city,rooms,square,price,link,township,title 
Srbija,0.5,360.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/hala-360-m2-na-bulevaru-cara-konstantina-id1895/NkHa1Qp99BH/,Niš,Hala 360 m2 na Bulevaru Cara Konstantina ID#1895
Niš,3,58.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/nenamesten-trosoban-stan-u-centru-id1709/NkHRC7ok9Gl/,Mediana,Nenamešten trosoban stan u centru ID#1709
Beograd,4,286.0,4000,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stan-na-dedinju-heroja-milana-tepica/NkqiNa6Cji7/,Dedinje (Beli dvor),"Lux stan na Dedinju, Heroja Milana Tepića"
Beograd,3,90.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-trg-republike-vase-carapica-90m2-vase-carapica/Nk4T96fc2I2/,Trg Republike ( centar ),"Stari grad, Trg Republike, Vase Čarapića, 90m2, Vase Čarapića"
Beograd,5,154.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-juzni-bulevar-gospodara-vucica-154m2-gospodara-vucica/NkOPYuGOu57/,Lekino brdo,"Voždovac, Južni bulevar - Gospodara Vučića 154m2, Gospodara Vučića"
Beograd,4,130.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-beograd-stan-u-novogradnji-130/NkVa4uU28J5/,Voždovac,"Voždovac (Beograd),Stan u novogradnji,130"
Beograd,4,125.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-za-izdavanje-kajmakcalanska-sa-garaznim-mestom/NkPSZqwhYEV/,Crveni krst,Stan za izdavanje Kajmakčalanska sa garažnim mestom
Beograd,4,250.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/luks-3-bedroom-apartment-in-villa-with-the-pool-garden/NkSwlXiFguO/,Dedinje (Beli dvor),"Luks 3 bedroom apartment in villa with the pool, garden"
Beograd,4,208.0,3700,https://www.nekretnine.rs/stambeni-objekti/stanovi/senjak-deluxe-3-bedroom-apartment-spagarageyard-andre-nikolica/NkmLnBlWn3a/,Senjak,"Senjak , Deluxe! 3 bedroom apartment, spa/garage/yard, Andre Nikolića"
Beograd,5,162.0,2500,https://www.nekretnine.rs/stambeni-objekti/stanovi/petosoban-savski-venac-dedinje/NkiDbDx9tIQ/,Dedinje (Beli dvor),Petosoban Savski venac Dedinje
Beograd,5,110.0,510,https://www.nekretnine.rs/stambeni-objekti/stanovi/110m2-lekino-brdo-stan/NksbVXdw0I2/,Lekino brdo,"110m2, LEKINO BRDO , stan"
Beograd,5,70.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-trg-republike-makedonska-70m2-makedonska/Nkc9FNRgf2x/,Trg Republike ( centar ),"Stari grad, Trg republike - Makedonska, 70m2, Makedonska"
Beograd,2,50.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-hram-svetog-save-mutapova-20-5000m2-550-eur/NkcK1ReSy2K/,Vračar (Centar),"Vračar, Hram Svetog Save, Mutapova, 2.0, 50.00m2, 550 EUR"
Beograd,3,95.0,850,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-novi-beograd-arena/1497044/,Novi Beograd Blok 25 (Arena),STAN-NOVI BEOGRAD-ARENA
Beograd,5,123.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-novi-beograd-arena/316427/,Novi Beograd Blok 25 (Arena),STAN-NOVI BEOGRAD-ARENA
Niš,3,86.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-troiposoban-stan-na-margeru/NkQe8MrhKMi/,Marger,Izdaje se troiposoban stan na Margeru!
Beograd,4,125.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-savski-venac-dedinje/NkmNAfBcK96/,Dedinje (Beli dvor),STAN-SAVSKI VENAC-DEDINJE
Beograd,2,55.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-stari-grad-dorcol/NkTsskH4udl/,Gornji Dorćol,STAN-STARI GRAD-DORCOL
Beograd,3,80.0,850,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-palilula-tasmajdan/NkxXUfd9x_0/,Tašmajdan,STAN-PALILULA-TASMAJDAN
Beograd,3,148.0,1800,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-savski-venac-dedinje/NkXFxwNjPfb/,Dedinje (Beli dvor),STAN-SAVSKI VENAC-DEDINJE
Beograd,3,80.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-savski-venac-savski-venac/Nkf4-et2s5Q/,Savski venac,STAN-SAVSKI VENAC-SAVSKI VENAC
Niš,3,80.0,380,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-na-ledenoj-steni/Nkx-SYnS54W/,Ledena stena,Trosoban stan na Ledenoj Steni
Niš,2,66.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/nov-luksuzan-stan-kod-caira/1948302/,Čair,Nov luksuzan stan kod Čaira
Niš,2,44.0,270,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-stan-u-strogom-centru-grada/Nk0EjZoCdMW/,Centar,Dvosoban stan u strogom centru grada
Niš,0.5,26.0,180,https://www.nekretnine.rs/stambeni-objekti/stanovi/garsonjera-kod-caira/NkDCPWKpeq7/,Čair,Garsonjera kod Čaira
Niš,4,125.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-cetvorosoban-stan-na-nisavskom-keju/Nk8cXTsZ0k8/,Centar,Luksuzan četvorosoban stan na Nišavskom keju
Niš,2,60.0,450,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-kod-caira/NkvBOWnIlir/,Čair,Dvoiposoban stan kod Čaira
Niš,1,43.0,280,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-jednoiposoban-stan-kod-caira/NkzNW7GJSbd/,Čair,Luksuzan jednoiposoban stan kod Čaira
Srbija,3,80.0,290,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-kod-saborne-crkve/1948356/,Niš,TROSOBAN STAN KOD SABORNE CRKVE
Niš,2,55.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-stan-u-duvanistu/Nk4K-eOGyBd/,Duvanište,Dvosoban stan u Duvaništu
Niš,2,56.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-u-centru-grada/NkJLZl_RWVK/,Centar,Dvoiposoban stan u centru grada
Niš,2,65.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-na-margeru/NkM5VNVJG_n/,Centar,Dvoiposoban stan na Margeru
Niš,2,50.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-stan-kod-caira/NkFxr51s7B_/,Čair,Dvosoban stan kod Čaira
Niš,2,53.0,290,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-stan-sa-dvoristem-u-jagodin-mali/1948382/,Jagodin mala,Dvosoban stan sa dvorištem u Jagodin mali
Niš,3,72.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-na-bulevaru-nemanjica/NkhPT5t-n8d/,Bulevar zona,Trosoban stan na Bulevaru Nemanjića
Srbija,2,55.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-stan-na-bulevaru-nemanjica/NkGtd2pxyu4/,Niš,Dvosoban stan na Bulevaru Nemanjića
Beograd,1,31.5,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/garsonjera-kneza-milosa-residence-id1100/NkGqXl99Oru/,Centar (uži),Garsonjera Kneza Milosa Residence ID#1100
Novi Sad,2,56.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-podbara-dvosoban-nov-stan-sa-garaznim-mestom-kalorimetri-550-e/NkR3_5TOOxx/,Podbara,"NOVI SAD-PODBARA,DVOSOBAN NOV STAN,SA GARAZNIM MESTOM-KALORIMETRI-550 E"
Novi Sad,1,46.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-centar/NkmvzfCpMuz/,Centar,"Novi Sad,Centar"
Niš,2,58.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-odlican-dvosoban-stan-u-samom-centru-grada/Nka2nLP1OQp/,Ćele kula,Izdaje se odlican dvosoban stan u samom centru grada!
Beograd,2,60.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-u-beogradu-na-vodi--20--garaza/NkQUzmejjvN/,Beograd na vodi,Izdavanje luksuznih stanova u Beogradu na vodi / 2.0 / garaza
Beograd,2,73.0,850,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajemo-dvosoban-stan-kod-botanicke-baste-na-paliluli/NkqxbsRWhxr/,Botanička bašta,IZDAJEMO DVOSOBAN STAN KOD BOTANICKE BASTE NA PALILULI
Beograd,3,85.0,1600,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-kneza-milosa-kneza-milosa-30-85m2-1600-eur/NkuA0VGEdLE/,Kneza Miloša ( centar ),"Savski venac, Kneza Miloša, Kneza Miloša, 3.0, 85m2, 1600 EUR"
Beograd,4,118.0,2200,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-dedinje-omladinska-40-118m2-2200-eur/NkdhXj2_mSM/,Dedinje (Beli dvor),"Savski venac, Dedinje, Omladinska, 4.0, 118m2, 2200 EUR"
Beograd,3,60.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-karadjordjeva-karadordeva-25-60m2-500-eur/NkpKHX6wIoc/,Sava mala,"Savski venac, Karadjordjeva, Karađorđeva, 2.5, 60m2, 500 EUR"
Beograd,4,145.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-40-namesten-stan-u-ybc/Nk38RIcMYm7/,Novi Beograd Blok 12 (YUBC),Luksuzan 4.0 namešten stan u YBC
Beograd,3,107.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-senjak-zmaj-ognjena-vuka-25-107m2-1000-eur/1819898/,Senjak,"Savski venac, Senjak, Zmaj Ognjena Vuka, 2.5, 107m2, 1000 EUR"
Novi Sad,2,75.0,330,https://www.nekretnine.rs/stambeni-objekti/stanovi/namesten-trosoban-stan-75m2-centar-podbara-330eu/NkaXx6AqZus/,Podbara,NAMEŠTEN TROSOBAN STAN 75M2 CENTAR-PODBARA 330EU
Beograd,3,82.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-u-bw--30--polunamesten--garaza/NkAUdME_44Q0/,Beograd na vodi,Izdavanje luksuznih stanova u BW / 3.0 / polunamesten / garaza
Beograd,2,60.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-65-omladinskih-brigada-20-60m2-1500-eur/NkCM0mJ5NIy/,Novi Beograd Blok 65,"Novi Beograd, Blok 65, Omladinskih brigada, 2.0, 60m2, 1500 EUR"
Beograd,3,95.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/42526-izdavanje-stan-hram-svetog-save-1200-eur/NkPOurqT1_a/,Vračar (Hram),"*42526, Izdavanje, Stan, HRAM SVETOG SAVE, 1200 EUR"
Beograd,3,78.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/41074-izdavanje-stan-neimar-900-eur/NkO4fRXcLJE/,Vračar (Centar),"*41074, Izdavanje, Stan, NEIMAR, 900 EUR"
Beograd,3,91.0,1750,https://www.nekretnine.rs/stambeni-objekti/stanovi/41290-izdavanje-stan-skyline-1750-eur/NkTRwxAfLJR/,Centar (uži),"*41290, Izdavanje, Stan, SKYLINE, 1750 EUR"
Beograd,4,130.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/22376-izdavanje-stan-dedinje-beli-dvor-1500-eur/NkxO-C_RmEg/,Dedinje (RTV Pink),"*22376, Izdavanje, Stan, DEDINJE BELI DVOR, 1500 EUR"
Beograd,3,89.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/32622-izdavanje-stan-crveni-krst-900-eur/NklxqZ4NyTR/,Vračar (Centar),"*32622, Izdavanje, Stan, CRVENI KRST, 900 EUR"
Beograd,4,120.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/41920-izdavanje-stan-toplicin-venac-1500-eur/Nk11Kt45a4TY/,Centar (uži),"#41920, Izdavanje, Stan, TOPLIČIN VENAC, 1500 EUR"
Beograd,3,110.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/43175-izdavanje-stan-dedinje-2000-eur/NkYNVFqikrp/,Dedinje (RTV Pink),"*43175, Izdavanje, Stan, DEDINJE, 2000 EUR"
Beograd,2,50.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/36733-izdavanje-stan-dorcol-650-eur/1867548/,Centar (uži),"#36733, Izdavanje, Stan, DORĆOL, 650 EUR"
Beograd,4,104.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/35073-izdavanje-stan-crveni-krst-800-eur/Nk1PW5d9bvi/,Vračar (Centar),"#35073, Izdavanje, Stan, CRVENI KRST, 800 EUR"
Beograd,3,96.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/35282-izdavanje-stan-hram-svetog-save-1100-eur/NkQ5WzCP80f/,Vračar (Hram),"*35282, Izdavanje, Stan, HRAM SVETOG SAVE, 1100 EUR"
Beograd,5,150.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/36489-izdavanje-stan-senjak-2000-eur/Nk7R93_q2_/,Senjak,"#36489, Izdavanje, Stan, SENJAK, 2000 EUR"
Beograd,4,160.0,2200,https://www.nekretnine.rs/stambeni-objekti/stanovi/30057-izdavanje-stan-dedinje-2200-eur/Nk6J4Z0x8uw/,Dedinje (RTV Pink),"#30057, Izdavanje, Stan, DEDINJE, 2200 EUR"
Beograd,4,100.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-stanovi-na-vracaru--40--garaza-grocanska/NkbaBOIkzuI/,Crveni krst,Luksuzni stanovi na Vracaru / 4.0 / garaza - GROCANSKA
Beograd,5,250.0,3000,https://www.nekretnine.rs/stambeni-objekti/stanovi/29258-izdavanje-stan-dedinje-3000-eur/NkUyBOQSLX3/,Dedinje (RTV Pink),"#29258, Izdavanje, Stan, DEDINJE, 3000 EUR"
Beograd,4,96.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/39044-izdavanje-stan-neimar-1500-eur/1965043/,Vračar (Centar),"#39044, Izdavanje, Stan, NEIMAR, 1500 EUR"
Beograd,5,155.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/43207-izdavanje-stan-slavija-1300-eur/NkBBs6UznYU/,Centar (uži),"#43207, Izdavanje, Stan, SLAVIJA, 1300 EUR"
Beograd,2,82.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/42521-izdavanje-stan-centar-700-eur/NkhuE3jRuqq/,Centar (uži),"#42521, Izdavanje, Stan, CENTAR, 700 EUR"
Beograd,3,88.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/3276-izdavanje-stan-knez-mihailova-700-eur/Nk4K6QDVx7b/,Centar (uži),"#3276, Izdavanje, Stan, KNEZ MIHAILOVA, 700 EUR"
Beograd,4,120.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/3342-izdavanje-stan-centar-700-eur/NkU5th-Tuxa/,Centar (uži),"#3342, Izdavanje, Stan, CENTAR, 700 EUR"
Beograd,3,57.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-dorcol-kapetan-misina-30-57m2-700-eur/Nkd7BDakWCX/,Gornji Dorćol,"Stari grad, Dorćol, Kapetan Mišina, 3.0, 57m2, 700 EUR"
Beograd,5,144.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/4-spavace-sobe-u-blizini-slavije-id1006/NkUkuTqv1b7/,Slavija,4 spavace sobe u blizini Slavije ID#1006
Beograd,4,120.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-kolonija-zmaj-zeleznicka-40-120m2-600-eur/1123758/,Zemun Polje,"Zemun, Kolonija Zmaj, Železnička, 4.0, 120m2, 600 EUR"
Niš,2,55.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-kod-poste-u-knjazevackoj-ulici-/NkGbXKp-h8I/,Durlan,IZDAJE SE STAN KOD POŠTE U KNJAŽEVAČKOJ ULICI !!!
Beograd,2,45.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-centar-obilicev-venac-15-45m2-650-eur/Nkm-zXPi4Yv/,Centar (uži),"Stari grad, Centar, Obilićev venac, 1.5, 45m2, 650 EUR"
,1,40.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/40m2-beogradjanka-1-lokal/NkHGci-qnzO/,Srbija,"40m2, BEOGRADJANKA ,1 lokal"
Beograd,3,91.0,1550,https://www.nekretnine.rs/stambeni-objekti/stanovi/33549-izdavanje-stan-centar-1550-eur/NkSX8Wo32XB/,Donji Dorćol,"#33549, Izdavanje, Stan, CENTAR, 1550 EUR"
Beograd,4,140.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/23463-izdavanje-stan-crveni-krst-1000-eur/NkNH3XDwHio/,Vračar (Centar),"#23463, Izdavanje, Stan, CRVENI KRST, 1000 EUR"
Beograd,5,180.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/17272-izdavanje-stan-dedinje-2000-eur/NkoHx2xFqZB/,Dedinje (RTV Pink),"#17272, Izdavanje, Stan, DEDINJE, 2000 EUR"
Beograd,5,115.0,690,https://www.nekretnine.rs/stambeni-objekti/stanovi/50-beograd-na-vodi-visegradska-115m2-visegradska/NkKdnamf4mq/,Beograd na vodi,"5.0, Beograd na vodi, Višegradska, 115m2, Višegradska"
Niš,3,85.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-pravni/NkvNwyP_ziz/,Centar,CENTAR - PRAVNI
Srbija,3,64.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-21-bulevar-zorana-dindica/NkHHLXuoV2i/,Beograd,"BLOK 21, Bulevar Zorana Đinđića"
Beograd,3,122.0,2100,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-stan-tresnjinog-cveta-122m2-30-sa-garazom/Nk7pI_jb-aO/,Novi Beograd Blok 11 (Hotel Jugoslavija),"Luksuzan stan, Trešnjinog Cveta, 122m2, 3.0 sa garažom"
Beograd,3,85.0,1400,https://www.nekretnine.rs/stambeni-objekti/stanovi/fantastican-salonac-u-macvanskoj-ulici/Nk0y7Vd6MU8/,Vračar (Hram),Fantastičan salonac u Mačvanskoj ulici
Beograd,4,156.0,1800,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-u-privatnoj-kuci-sa-zasebnim-ulazom/NkLDpphSGRX/,Senjak,Stan u privatnoj kući sa zasebnim ulazom
Beograd,3,130.0,1700,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-dupleks-u-centru-grada/NkTJkzQJIhh/,Centar (uži),Luksuzan dupleks u Centru grada
Beograd,4,130.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/namesten-stan-za-izdavanje-na-dedinju/NkXcXnGPmJm/,Dedinje (RTV Pink),Namešten stan za izdavanje na Dedinju
Beograd,3,64.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/jedinstven-stan-na-vozdovcu/NkXs7D1VSW4/,Braće Jerković,Jedinstven stan na Voždovcu
Beograd,4,79.0,190000,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-40-vracar/NkAAN93ERtl/,Crveni krst,Stan 4.0. Vračar
Beograd,4,180.0,3600,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-luksuznih-stanova-na-vracaru-sindeliceva-20/Nk3u6Z2xeGd/,Vračar (Centar),Izdavanje luksuznih stanova na Vračaru /Sinđelićeva 20/
Beograd,2,58.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-beograd-stan-u-novogradnji-58/NkbrKn_Mblm/,Beograd na vodi,"Savski Venac (Beograd),Stan u novogradnji,58"
Beograd,4,79.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-beograd-stan-u-zgradi-79/Nk52DUZuRnS/,Topličin venac,"Stari Grad (Beograd),Stan u zgradi,79"
Beograd,4,110.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/slavija-110-m2-46-35/NkBSbIwngBT/,Slavija,"Slavija, 110 m2, 4/6, 3.5"
Beograd,5,88.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-kod-politike-svetogorska-salonac-izdavanje/Nk3fO2DSHUC/,Centar (uži),"Stari grad, kod Politike, Svetogorska, salonac, izdavanje"
Niš,1,45.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/jednoiposoban-stan-u-centru-grada/NkBIAA6F3wX/,Čair,Jednoiposoban stan u centru grada
Niš,2,60.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-kod-caira/NkQlnL1uztL/,Čair,Dvoiposoban stan kod Čaira
Niš,1,52.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/jednoiposoban-stan-na-panteleju/Nk6wf7xqGwO/,Pantelej,Jednoiposoban stan na Panteleju
Niš,0.5,26.0,150,https://www.nekretnine.rs/stambeni-objekti/stanovi/garsonjera-na-paliluli/NkaGT8lLVB8/,Palilula,Garsonjera na Paliluli
Niš,2,50.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-stan-kod-skole-ucitelj-tasa/NkiQMjCa0z-/,Čair,Dvosoban stan kod škole Učitelj Tasa
Niš,4,103.0,420,https://www.nekretnine.rs/stambeni-objekti/stanovi/cetvorosoban-stan-na-bulevaru-nemanjica/NkE0xyaPE1B/,Bulevar zona,Četvorosoban stan na Bulevaru Nemanjića
Niš,3,70.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-trosoban-stan-kod-margera/1948282/,Marger,Luksuzan trosoban stan kod Margera
Niš,3,100.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzni-apartman-kod-caira/1948332/,Čair,Luksuzni apartman kod Čaira
Niš,3,70.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-trosoban-stan-u-centru-grada/NkC-_GJdUoN/,Centar,Luksuzan trosoban stan u centru grada
Niš,2,60.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-kod-caira/NkJC7nJcrah/,Čair,Dvoiposoban stan kod Čaira
Niš,3,75.0,380,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-trosoban-stan-u-centru-sa-parkingom/NkADoe6ydGj/,Centar,Luksuzan trosoban stan u centru sa parkingom
Niš,2,58.0,280,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvosoban-nov-stan-u-duvanistu/NkeR7U7lKsM/,Duvanište,Dvosoban nov stan u Duvaništu
Niš,1,50.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/moderan-jednoiposoban-stan-na-crvenom-pevcu/NkXhODcBaLW/,Crveni pevac,Moderan jednoiposoban stan na Crvenom pevcu
Niš,2,55.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-kod-caira/NkkUt-9lJ54/,Čair,Dvoiposoban stan kod Čaira
Niš,1,45.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/jednoiposoban-stan-kod-caira/Nk8KOGY_Ojn/,Čair,Jednoiposoban stan kod Čaira
Beograd,2,56.0,980,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-kneza-milosa-kneza-milosa-20-5600m2-980-eur/NkQ7sEv1J3j/,Kneza Miloša ( centar ),"Savski venac, Kneza Miloša, Kneza Miloša, 2.0, 56.00m2, 980 EUR"
Beograd,3,70.0,850,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-juzni-bulevar-brace-radovanovic-30-7000m2-850-eur/NkaaTJzlkY8/,Južni bulevar,"Vračar, Južni bulevar, Braće Radovanović, 3.0, 70.00m2, 850 EUR"
Beograd,2,50.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-deram-pijaca-bulevar-kralja-aleksandra-20-5000m2-550-eur/NkSGM3Sf_Sj/,Đeram pijaca,"Zvezdara, Đeram pijaca, Bulevar Kralja Aleksandra, 2.0, 50.00m2, 550 EUR"
Niš,3,87.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-kod-pravnog-fakulteta-/NkBB-jNRs6P/,Ćele kula,IZDAJE SE STAN KOD PRAVNOG FAKULTETA !!!
Niš,3,86.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-troiposoban-stan-na-margeru/NkoNWq8whLC/,Marger,Izdaje se troiposoban stan na Margeru!
Beograd,2,50.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajemo-dvosoban-potpuno-renoviran-stan-na-odlicnoj-lokaciji-50m2/Nk6hyt3uZCr/,Kalenić pijaca,"IZDAJEMO DVOSOBAN, POTPUNO RENOVIRAN STAN NA ODLICNOJ LOKACIJI - 50M2"
Niš,3,80.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-za-izdavanje/NkozYwDY2-l/,Čair,Stan za izdavanje
Beograd,4,80.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-skupstina-majke-jevrosime-40-80m2-800-eur/NkNIiQwxSqi/,Andrićev venac,"Stari grad, Skupština, Majke Jevrosime , 4.0, 80m2, 800 EUR"
Beograd,3,68.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-trosoban-stan-za-izdavanje-na-cukarici/Nkb86VN9Ea6/,Čukarička padina,Odličan trosoban stan za izdavanje na Čukarici
Beograd,3,108.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/potpuno-renoviran-stan-sa-velikom-terasom/NkpPb4IAuMc/,Kneza Miloša ( centar ),Potpuno renoviran stan sa velikom terasom
Beograd,4,170.0,3400,https://www.nekretnine.rs/stambeni-objekti/stanovi/u-srcu-vracara-na-cuburi-luksuzna-potpuno-opremljena-novogradnja/NkGbIeeUcPl/,Kalenić pijaca,"U srcu Vračara, na Čuburi, luksuzna, potpuno opremljena novogradnja"
Beograd,4,122.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/zivot-sa-stilom-na-beogradskom-monmartre-u/Nka-kQFdEEu/,Kosančićev venac,Život sa stilom na beogradskom Monmartre-u
Beograd,5,370.0,7400,https://www.nekretnine.rs/stambeni-objekti/stanovi/u-srcu-vracara-na-cuburi-luksuzna-potpuno-opremljena-novogradnja/Nk2PAGzyimQ/,Kalenić pijaca,"U srcu Vračara, na Čuburi, luksuzna, potpuno opremljena novogradnja"
Beograd,3,109.0,1700,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-u-ulici-cuvenog-pesnika/NkNKs3J7mHb/,Kalenić pijaca,Stan u ulici čuvenog pesnika
Beograd,4,121.0,1850,https://www.nekretnine.rs/stambeni-objekti/stanovi/belgrade-waterfront-arcadia-built-in-2022-hercegovacka-arcadia/Nk_-nnBdgZj/,Beograd na vodi,"Belgrade Waterfront-ARCADIA, built in 2022, Hercegovačka-ARCADIA"
Beograd,4,106.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/slavija-renoviran-40-stan-odmah-useljiv/NkbQxCC-kv2/,Slavija,"Slavija, renoviran 4.0 stan. odmah useljiv"
